movieID,Year,Director,Actors,Languages
26043,1958,Richard Fleischer,Kirk Douglas|Tony Curtis|Ernest Borgnine,English
26044,1959,Richard Wilson,Rod Steiger|Martin Balsam|Fay Spain,English
26046,1959,Jean Renoir,Paul Meurisse|Charles Blavette|André Brunot,French
26047,1959,Edward L. Cahn,John Agar|Jean Byron|Philip Tonge,English
26048,1959,Masaki Kobayashi,Tatsuya Nakadai|Michiyo Aratama|Kokinji Katsura,Japanese|Mandarin|Russian
26049,1959,Kon Ichikawa,Eiji Funakoshi|Mantarô Ushio|Yoshihiro Hamaguchi,Japanese
26050,1959,J. Lee Thompson,Kenneth More|Lauren Bacall|Herbert Lom,English|Hindi
26051,1959,Fred Zinnemann,Audrey Hepburn|Peter Finch|Edith Evans,English
26052,1959,Robert Bresson,Martin LaSalle|Marika Green|Jean Pélégri,French
26055,1959,Yasujirô Ozu,Ganjirô Nakamura|Machiko Kyô|Haruko Sugimura,Japanese
26056,1959,Vincent Sherman,Paul Newman|Barbara Rush|Alexis Smith,English
26058,1960,Edward Dein,Coleen Gray|Grant Williams|Phillip Terry,English
26059,1960,Mikio Naruse,Hideko Takamine|Tatsuya Nakadai|Masayuki Mori,Japanese
26062,1960,Fred Zinnemann,Deborah Kerr|Robert Mitchum|Peter Ustinov,English
26063,1960,Vincent J. Donehue,Ralph Bellamy|Greer Garson|Hume Cronyn,English|French
26064,1960,Akira Kurosawa,Toshirô Mifune|Masayuki Mori|Kyôko Kagawa,Japanese
26066,1961,Jack Arnold,Bob Hope|Lana Turner|Janis Paige,English
26067,1961,Sam Peckinpah,Maureen O'Hara|Brian Keith|Steve Cochran,English
26068,1962,Vincente Minnelli,Glenn Ford|Ingrid Thulin|Charles Boyer,English
26070,1962,Roger Corman,William Shatner|Frank Maxwell|Beverly Lunsford,English
26072,1961,George Pollock,Margaret Rutherford|Arthur Kennedy|Muriel Pavlow,English
26073,1961,Masaki Kobayashi,Tatsuya Nakadai|Michiyo Aratama|Tamao Nakamura,Japanese|Mandarin|Russian
26074,1961,Martin Ritt,Paul Newman|Joanne Woodward|Sidney Poitier,English|French
26076,1961,Seth Holt,Susan Strasberg|Ann Todd|Ronald Lewis,English|French|German
26078,1962,Otto Preminger,Franchot Tone|Lew Ayres|Henry Fonda,English
26079,1962,Frank Perry,Keir Dullea|Janet Margolin|Howard Da Silva,English
26080,1962,Arch Hall Sr.,Arch Hall Jr.|Marilyn Manning|Richard Kiel,English
26082,1962,Masaki Kobayashi,Tatsuya Nakadai|Akira Ishihama|Shima Iwashita,Japanese
26083,1962,Tony Richardson,Michael Redgrave|Tom Courtenay|Avis Bunnage,English
26084,1962,Morton DaCosta,Robert Preston|Shirley Jones|Buddy Hackett,English
26085,1962,Lewis Milestone,Marlon Brando|Trevor Howard|Richard Harris,English|Polynesian|French
26086,1962,Robert Enrico,Roger Jacquet|Anne Cornaly|Anker Larsen,English
26088,1962,Nanni Loy,Raffaele Barbato|Charles Belmont|Regina Bianchi,Italian
26090,1962,Dino Risi,Vittorio Gassman|Catherine Spaak|Jean-Louis Trintignant,Italian|Latin|German|English|Arabic
26093,1962,Henry Levin,Laurence Harvey|Claire Bloom|Karlheinz Böhm,English
26094,1962,Michelangelo Antonioni,Monica Vitti|Alain Delon|Francisco Rabal,Italian|English
26095,1963,Jean-Luc Godard,Patrice Moullet|Marino Masé|Geneviève Galéa,French
26096,1963,Otto Preminger,Tom Tryon|John Huston|Romy Schneider,English|German|Latin
26098,1964,Ray Dennis Steckler,Ray Dennis Steckler|Brett O'Hara|Atlas King,English
26099,1963,Don Sharp,Clifford Evans|Edward de Souza|Noel Willman,English|Latin
26100,1963,Robert Mulligan,Natalie Wood|Steve McQueen|Edie Adams,English
26101,1963,Andrew V. McLaglen,John Wayne|Maureen O'Hara|Patrick Wayne,English
26104,1963,George Pollock,Margaret Rutherford|Stringer Davis|Robert Morley,English
26106,1963,Melville Shavelson,Paul Newman|Joanne Woodward|Thelma Ritter,English|French
26107,1963,Mark Robson,Paul Newman|Edward G. Robinson|Elke Sommer,English|French|German|Swedish|Italian
26108,1963,Peter Tewksbury,Rod Taylor|Jane Fonda|Cliff Robertson,English
26109,1963,Georges Lautner,Lino Ventura|Bernard Blier|Francis Blanche,French|German|English
26110,1964,George Seaton,James Garner|Eva Marie Saint|Rod Taylor,English|German|Portuguese|French
26111,1964,Peter Glenville,Richard Burton|Peter O'Toole|John Gielgud,English|Latin|Welsh
26112,1964,Fred Zinnemann,Gregory Peck|Anthony Quinn|Omar Sharif,English
26113,1964,Franklin J. Schaffner,Henry Fonda|Cliff Robertson|Edie Adams,English
26116,1964,Robert Aldrich,Bette Davis|Olivia de Havilland|Joseph Cotten,English
26117,1964,Don Siegel,Lee Marvin|Angie Dickinson|John Cassavetes,English
26119,1964,Samuel Fuller,Constance Towers|Anthony Eisley|Michael Dante,English
26122,1964,Kaneto Shindô,Nobuko Otowa|Jitsuko Yoshimura|Kei Satô,Japanese
26123,1964,Gordon Douglas,Frank Sinatra|Dean Martin|Sammy Davis Jr.,English
26124,1964,Byron Haskin,Paul Mantee|Victor Lundin|Adam West,English
26125,1967,Jack Hill,Lon Chaney Jr.|Carol Ohmart|Quinn K. Redeker,English
26127,1964,Bernhard Wicki,Ingrid Bergman|Anthony Quinn|Irina Demick,English|French
26128,1964,J. Lee Thompson,Shirley MacLaine|Paul Newman|Robert Mitchum,English|French
26130,1965,Tage Danielsson,Monica Zetterlund|Lars Ekborg|Birgitta Andersson,Swedish
26131,1966,Gillo Pontecorvo,Brahim Hadjadj|Jean Martin|Yacef Saadi,French|Arabic|English
26133,1965,Bill Melendez,Ann Altieri|Chris Doran|Sally Dryer,English
26134,1966,Terence Fisher,Christopher Lee|Barbara Shelley|Andrew Keir,English
26136,1965,John Sturges,Burt Lancaster|Lee Remick|Jim Hutton,English
26137,1965,Anthony Mann,Kirk Douglas|Richard Harris|Ulla Jacobsson,English|German|Norwegian
26138,1965,Sidney Lumet,Sean Connery|Harry Andrews|Ian Bannen,English
26139,1965,Otto Preminger,John Wayne|Kirk Douglas|Patricia Neal,English|French
26140,1966,Leslie Stevens,William Shatner|Allyson Ames|Eloise Hardt,Esperanto
26141,1965,Tony Richardson,Robert Morse|Jonathan Winters|Anjanette Comer,English
26142,1965,Sam Peckinpah,Charlton Heston|Richard Harris|Jim Hutton,English|French|Spanish
26144,1965,Michael Anderson,Sophia Loren|George Peppard|Trevor Howard,English|German
26146,1966,Monte Hellman,Jack Nicholson|Cameron Mitchell|Millie Perkins,English
26147,1965,Fred Coe,Jason Robards|Barbara Harris|Martin Balsam,English
26148,1964,John Frankenheimer,Burt Lancaster|Paul Scofield|Jeanne Moreau,English|German
26150,1966,Andrei Tarkovsky,Anatoliy Solonitsyn|Ivan Lapikov|Nikolay Grinko,Russian|Italian|Tatar
26151,1966,Robert Bresson,Anne Wiazemsky|Walter Green|François Lafarge,French|Latin
26152,1966,Leslie H. Martinson,Adam West|Burt Ward|Lee Meriwether,English
26153,1966,John Frankenheimer,James Garner|Eva Marie Saint|Yves Montand,English|French|Italian|Japanese
26155,1966,Basil Dearden,Charlton Heston|Laurence Olivier|Richard Johnson,English
26156,1967,King Hu,Lingfeng Shangguan|Chun Shih|Ying Bai,Mandarin
26157,1966,Harold P. Warren,Tom Neyman|John Reynolds|Diane Adelson,English
26158,1966,Jirí Menzel,Václav Neckár|Josef Somr|Vlastimil Brodský,Czech|German
26159,1966,Seijun Suzuki,Tetsuya Watari|Chieko Matsubara|Tamio Kawachi,Japanese
26160,1967,Ray Goossens,Roger Carel|Jacques Morel|Pierre Tornade,French
26162,1967,Haruyasu Noguchi,Tamio Kawachi|Yôko Yamamoto|Yuji Okada,Japanese
26163,1967,D.A. Pennebaker,Bob Dylan|Albert Grossman|Bob Neuwirth,English
26164,1968,Alejandro Jodorowsky,Tamara Garina|Sergio Kleiner|Diana Mariscal,Spanish
26167,1967,Larry Peerce,Victor Arnold|Robert Bannard|Beau Bridges,English
26169,1967,Seijun Suzuki,Jô Shishido|Kôji Nanbara|Isao Tamagawa,Japanese
26170,1968,François Truffaut,Jeanne Moreau|Jean-Claude Brialy|Michel Bouquet,French
26171,1967,Jacques Tati,Jacques Tati|Barbara Dennek|Rita Maiden,French|English|German
26172,1967,John Boorman,Lee Marvin|Angie Dickinson|Keenan Wynn,English
26174,1966,Monte Hellman,Millie Perkins|Jack Nicholson|Will Hutchins,English
26175,1967,Roger Corman,Jason Robards|George Segal|Ralph Meeker,English
26176,1967,Frederick Wiseman,,English
26177,1967,Gordon Douglas,Frank Sinatra|Jill St. John|Richard Conte,English|Spanish
26178,1967,Stanley Donen,Audrey Hepburn|Albert Finney|Eleanor Bron,English|French
26180,1967,Robert Mulligan,Patrick Bedford|Sandy Dennis|Eileen Heckart,English
26181,1967,Burt Kennedy,John Wayne|Kirk Douglas|Howard Keel,English|Spanish
26183,1968,René Goscinny,Roger Carel|Jacques Morel|Micheline Dax,French
26184,1969,Leonid Gayday,Yuriy Nikulin|Nina Grebeshkova|Andrey Mironov,Russian
26185,1968,Freddie Francis,Christopher Lee|Rupert Davies|Veronica Carlson,English|Latin
26187,1968,Bob Rafelson,Peter Tork|Davy Jones|Micky Dolenz,English|Italian
26188,1968,Robert Ellis Miller,Alan Arkin|Sondra Locke|Chuck McCann,English|American Sign Language
26189,1968,Hy Averback,Peter Sellers|Jo Van Fleet|Leigh Taylor-Young,English|Spanish
26191,1968,Richard Lester,Julie Christie|George C. Scott|Richard Chamberlain,English|Spanish
26194,1968,Ulu Grosbard,Patricia Neal|Jack Albertson|Martin Sheen,English
26195,1968,Jean-Luc Godard,Sean Lynch|Mick Jagger|Brian Jones,English
26197,1966,Sergey Bondarchuk,Lyudmila Saveleva|Vyacheslav Tikhonov|Sergey Bondarchuk,Russian|German|French
26198,1968,Melville Shavelson,Lucille Ball|Henry Fonda|Van Johnson,English
26199,1969,Arthur Penn,Arlo Guthrie|Patricia Quinn|James Broderick,English
26203,1970,Joseph Sargent,Eric Braeden|Susan Clark|Gordon Pinsent,English|Russian
26204,1967,Giulio Petroni,Lee Van Cleef|John Phillip Law|Mario Brega,Italian
26205,1969,Herbert Ross,Peter O'Toole|Petula Clark|Michael Redgrave,English
26206,1969,Robert Parrish,Roy Thinnes|Ian Hendry|Patrick Wymark,English
26207,1969,Frank Perry,Barbara Hershey|Richard Thomas|Bruce Davison,English
26208,1969,Éric Rohmer,Jean-Louis Trintignant|Françoise Fabian|Marie-Christine Barrault,French
26209,1969,Joseph McGrath,Peter Sellers|Ringo Starr|Isabel Jeans,English
26210,1969,Paul Bogart,James Garner|Gayle Hunnicutt|Carroll O'Connor,English
26211,1969,Barbet Schroeder,Mimsy Farmer|Klaus Grünberg|Heinz Engelmann,English|German|Spanish|French
26213,1969,Mark Rydell,Steve McQueen|Sharon Farrell|Ruth White,English
26214,1970,Peter Sasdy,Christopher Lee|Geoffrey Keen|Gwen Watford,English|Latin
26215,1969,Jaromil Jires,Josef Somr|Jana Dítetová|Ludek Munzar,Czech
26216,1970,Ralph Nelson,Jim Brown|George Kennedy|Fredric March,English
26219,1970,Robert Altman,Bud Cort|Shelley Duvall|Sally Kellerman,English
26220,1970,Sergio Sollima,Charles Bronson|Jill Ireland|Michel Constantin,English|Italian
26221,1970,Burt Kennedy,Frank Sinatra|George Kennedy|Anne Jackson,English
26222,1970,Akira Kurosawa,Yoshitaka Zushi|Kin Sugai|Toshiyuki Tonomura,Japanese
26223,1970,Noriaki Yuasa,Tsutomu Takakuwa|Kelly Varis|Katherine Murphy,Japanese
26225,1970,Éric Rohmer,Jean-Claude Brialy|Aurora Cornu|Béatrice Romand,French
26226,1970,Brian De Palma,Robert De Niro|Allen Garfield|Lara Parker,English
26227,1970,Dan Curtis,Jonathan Frid|Grayson Hall|Kathryn Leigh Scott,English
26228,1970,Roy Andersson,Ann-Sofie Kylin|Rolf Sohlman|Anita Lindblom,Swedish|Spanish
26229,1970,Hal Ashby,Beau Bridges|Lee Grant|Diana Sands,English
26230,1970,Vincente Minnelli,Barbra Streisand|Yves Montand|Bob Newhart,English
26231,1970,Donald Cammell,James Fox|Mick Jagger|Anita Pallenberg,English
26232,1970,Marek Piwowski,Stanislaw Tym|Jolanta Lothe|Wanda Stanislawska-Lothe,Polish
26235,1971,Fernando Arrabal,Anouk Ferjac|Núria Espert|Mahdi Chaouch,French
26236,1970,Vladimir Motyl,Anatoliy Kuznetsov|Spartak Mishulin|Kakhi Kavsadze,Russian
26237,1970,Michelangelo Antonioni,Mark Frechette|Daria Halprin|Paul Fix,English
26240,1971,Don Siegel,Clint Eastwood|Geraldine Page|Elizabeth Hartman,English
26241,1971,Ken Russell,Vanessa Redgrave|Oliver Reed|Dudley Sutton,English|Latin
26242,1971,Steven Spielberg,Dennis Weaver|Jacqueline Scott|Eddie Firestone,English
26243,1972,Jerry Paris,Mickey Rooney|Dick Shawn|Henry Gibson,English
26245,1971,Joseph Losey,Julie Christie|Alan Bates|Margaret Leighton,English
26246,1971,Dalton Trumbo,Timothy Bottoms|Kathy Fields|Marsha Hunt,English
26247,1971,Michael Winner,Burt Lancaster|Robert Ryan|Lee J. Cobb,English
26248,1971,John D. Hancock,Zohra Lampert|Barton Heyman|Kevin O'Connor,English
26249,1970,Enzo Barboni,Terence Hill|Bud Spencer|Steffen Zacharias,Italian
26251,1971,Claude Jutra,Jacques Gagnon|Lyne Champagne|Jean Duceppe,French|English
26252,1971,Elaine May,Walter Matthau|Elaine May|Jack Weston,English
26253,1971,Franklin J. Schaffner,Michael Jayston|Janet Suzman|Roderic Noble,English|French|German|Russian
26254,1971,Roger Corman,John Phillip Law|Don Stroud|Barry Primus,English
26255,1970,Roy Ward Baker,Christopher Lee|Dennis Waterman|Jenny Hanley,English
26256,1971,Burt Kennedy,James Garner|Suzanne Pleshette|Jack Elam,English
26257,1971,Melvin Van Peebles,Melvin Van Peebles|Simon Chuckster|Hubert Scales,English
26258,1970,Alejandro Jodorowsky,Alejandro Jodorowsky|Brontis Jodorowsky|José Legarreta,Spanish
26259,1971,Jan Troell,Max von Sydow|Liv Ullmann|Eddie Axberg,Swedish|English
26263,1967,Al Adamson,John Carradine|Kent Taylor|Tommy Kirk,English
26265,1972,Robert Fuest,Vincent Price|Robert Quarry|Peter Cushing,English
26266,1972,Alan Gibson,Christopher Lee|Peter Cushing|Stephanie Beacham,English|Latin
26267,1972,Brian De Palma,Tom Smothers|John Astin|Susanne Zenor,English
26268,1972,Yves Robert,Pierre Richard|Bernard Blier|Jean Rochefort,French|English
26269,1972,Kenji Misumi,Tomisaburô Wakayama|Fumio Watanabe|Tomoko Mayama,Japanese
26270,1972,Kenji Misumi,Tomisaburô Wakayama|Kayo Matsuo|Akiji Kobayashi,Japanese
26271,1972,Sidney J. Furie,Diana Ross|Billy Dee Williams|Richard Pryor,English
26274,1973,Daryl Duke,Rip Torn|Ahna Capri|Elayne Heilveil,English
26277,1973,Howard Zieff,James Caan|Peter Boyle|Sally Kellerman,English
26280,1971,Jacques Tati,Jacques Tati|Marcel Fraval|Honoré Bostel,French|Dutch|English
26282,1973,Gérard Oury,Louis de Funès|Miou-Miou|Suzy Delair,French|English|Hebrew|Yiddish|Arabic
26283,1973,Don Siegel,Walter Matthau|Joe Don Baker|Felicia Farr,English
26285,1974,John Carpenter,Dan O'Bannon|Dre Pahich|Brian Narelle,English
26287,1973,Tony Richardson,Katharine Hepburn|Paul Scofield|Lee Remick,English
26288,1974,Dan Curtis,Jack Palance|Simon Ward|Nigel Davenport,English
26289,1973,Robert Aldrich,Lee Marvin|Ernest Borgnine|Keith Carradine,English
26290,1973,David Miller,Burt Lancaster|Robert Ryan|Will Geer,English
26291,1973,Anthony Harvey,Katharine Hepburn|Sam Waterston|Joanna Miles,English
26294,1973,Tonino Valerii,Terence Hill|Henry Fonda|Jean Martin,Italian
26295,1973,Denis Sanders,William Smith|Anitra Ford|Victoria Vetri,English
26297,1973,Richard Blackburn,Lesley Taplin|Cheryl Smith|William Whitton,English
26299,1974,Saul Bass,Nigel Davenport|Michael Murphy|Lynne Frederick,English
26301,1973,John G. Avildsen,Jack Lemmon|Jack Gilford|Laurie Heineman,English|Spanish
26302,1973,Jerry Schatzberg,Gene Hackman|Al Pacino|Dorothy Tristan,English
26303,1972,Brian De Palma,Margot Kidder|Jennifer Salt|Charles Durning,English|French
26304,1973,Ivan Dixon,Lawrence Cook|Janet League|Paula Kelly,English
26306,1973,Douglas Hickox,Vincent Price|Diana Rigg|Ian Hendry,English
26307,1972,Chang-hwa Jeong,Lieh Lo|Ping Wang|Hsiung Chao,Mandarin
26308,1973,Paul Verhoeven,Monique van de Ven|Rutger Hauer|Tonny Huurdeman,Dutch|English
26309,1973,Phil Karlson,Joe Don Baker|Elizabeth Hartman|Leif Garrett,English
26312,1974,Harold Pinter,Alan Bates|Jessica Tandy|Richard O'Callaghan,English
26313,1974,Robert Altman,George Segal|Elliott Gould|Ann Prentiss,English
26314,1974,Peter Weir,Terry Camilleri|John Meillon|Kevin Miles,English
26315,1974,Martin Ritt,Jon Voight|Paul Winfield|Madge Sinclair,English
26316,1974,Jorge Grau,Cristina Galbó|Ray Lovelock|Arthur Kennedy,Italian|Spanish
26317,1974,Just Jaeckin,Sylvia Kristel|Alain Cuny|Marika Green,French
26318,1974,Luis Buñuel,Jean-Claude Brialy|Adolfo Celi|Michel Piccoli,French
26320,1973,Paul Morrissey,Joe Dallesandro|Udo Kier|Dalila Di Lazzaro,English|French
26321,1974,Barbet Schroeder,Idi Amin|Fidel Castro|Golda Meir,English|Swahili|French
26322,1974,H.B. Halicki,H.B. Halicki|Marion Busia|Jerry Daugirda,English
26323,1974,Ken Shapiro,Ken Shapiro|Richard Belzer|Chevy Chase,English
26324,1974,Paul Mazursky,Art Carney|Ellen Burstyn|René Enríquez,English
26325,1974,Peter Davis,Dwight D. Eisenhower|William Marshall|Georges Bidault,English|French|Vietnamese
26326,1973,Alejandro Jodorowsky,Alejandro Jodorowsky|Horacio Salinas|Zamira Saunders,Spanish
26327,1974,Stanley Donen,Richard Kiley|Steven Warner|Joss Ackland,English
26333,1974,Mike Hodges,George Segal|Joan Hackett|Richard Dysart,English
26334,1974,Robert Altman,Keith Carradine|Shelley Duvall|John Schuck,English
26336,1975,Gene Wilder,Gene Wilder|Madeline Kahn|Marty Feldman,English
26337,1975,Stewart Raffill,Susan Damante|Robert Logan|Hollye Holmes,English
26338,1975,Jean-Charles Tacchella,Marie-Christine Barrault|Victor Lanoux|Marie-France Pisier,French
26339,1975,D'Urville Martin,Rudy Ray Moore|D'Urville Martin|Jerry Jones,English
26340,1976,René Goscinny,Roger Carel|Jacques Morel|Pierre Tornade,French
26341,1975,Francis Giacobetti,Sylvia Kristel|Umberto Orsini|Frédéric Lagache,French
26342,1975,Dick Richards,Robert Mitchum|Charlotte Rampling|John Ireland,English
26343,1975,Mike Nichols,Stockard Channing|Jack Nicholson|Warren Beatty,English
26344,1975,John Frankenheimer,Gene Hackman|Fernando Rey|Bernard Fresson,English|French
26345,1975,George Roy Hill,Robert Redford|Bo Svenson|Bo Brundin,English
26346,1975,François Truffaut,Isabelle Adjani|Bruce Robinson|Sylvia Marriott,French|English
26347,,,Liya Akhedzhakova|Aleksandr Belyavskiy|Barbara Brylska,Russian
26349,1975,Arthur Penn,Gene Hackman|Jennifer Warren|Edward Binns,English|Spanish|French
26350,1975,Michelangelo Antonioni,Jack Nicholson|Maria Schneider|Jenny Runacre,English|Spanish|German|French
26353,1976,John Woo,Tao-Liang Tan|James Tien|Jackie Chan,Mandarin
26354,1974,Kazuhiko Yamaguchi,Etsuko Shihomi|Emi Hayakawa|Sanae Ôhori,English|Japanese
26356,1975,Russ Meyer,Charles Pitts|Shari Eubank|Charles Napier,English|German|Swedish|American Sign Language
26357,1975,Dan Curtis,Karen Black|Robert Burton|John Karlen,English
26359,1976,Bernardo Bertolucci,Robert De Niro|Gérard Depardieu|Dominique Sanda,Italian
26360,1976,François Truffaut,Georges Desmouceaux|Philippe Goldmann|Nicole Félix,French
26362,1977,Aleksey German,Yuriy Nikulin|Lyudmila Gurchenko|Aleksey Petrenko,Russian
26364,1976,Frank D. Gilroy,Charles Bronson|Jill Ireland|Douglas Fowley,English
26365,1976,Richard T. Heffron,Peter Fonda|Blythe Danner|Arthur Hill,English
26366,1976,Barbara Kopple,Norman Yarborough|Houston Elmore|Phil Sparks,English
26368,1976,Éric Rohmer,Edith Clever|Bruno Ganz|Edda Seippel,German
26369,1975,Barbet Schroeder,Gérard Depardieu|Bulle Ogier|André Rouyer,French
26370,1976,Moustapha Akkad,Anthony Quinn|Irene Papas|Michael Ansara,English|Arabic
26371,1976,Arthur Penn,Marlon Brando|Jack Nicholson|Randy Quaid,English
26372,1976,Nikita Mikhalkov,Elena Solovey|Rodion Nahapetov|Aleksandr Kalyagin,Russian
26375,1976,Arthur Hiller,Gene Wilder|Richard Pryor|Jill Clayburgh,English
26377,1976,Russ Meyer,Edward Schaaf|Robert McLane|Elaine Collins,English
26378,1976,Narciso Ibáñez Serrador,Lewis Fiander|Prunella Ransome|Antonio Iranzo,English|Spanish|German
26379,,,Robert Powell|Olivia Hussey|Laurence Olivier,English|Syriac
26380,1977,Lasse Hallström,Anni-Frid Lyngstad|Benny Andersson|Björn Ulvaeus,English|Swedish
26383,1977,Donald Cammell,Julie Christie|Fritz Weaver|Gerrit Graham,English
26386,1977,Mel Brooks,Mel Brooks|Madeline Kahn|Cloris Leachman,English
26387,1977,François Truffaut,Charles Denner|Brigitte Fossey|Nelly Borgeaud,French
26388,1978,Paul Morrissey,Peter Cook|Dudley Moore|Spike Milligan,English
26389,1978,Arturo Ripstein,Roberto Cobo|Fernando Soler|Lucha Villa,Spanish
26391,1977,Martin Scorsese,Liza Minnelli|Robert De Niro|Lionel Stander,English
26392,1977,Alain Resnais,Dirk Bogarde|Ellen Burstyn|John Gielgud,English
26393,1977,William Friedkin,Roy Scheider|Bruno Cremer|Francisco Rabal,English|Spanish|French|German
26394,1977,Herbert Ross,Anne Bancroft|Shirley MacLaine|Mikhail Baryshnikov,English|French
26395,1978,Eric Idle,Eric Idle|John Halsey|Ricky Fataar,English
26397,1978,John Hough,Sophia Loren|John Cassavetes|Max von Sydow,English
